,usage_year,usage_month,geoid10,cust_loc_irr_area_sf,usage_et_amount,usage_ccf,cust_id_from_utility,cust_loc_hhsize,population,pop_LAR,efficiency_target_ccf,usage_date
2908,2011,10,60590423323007,95101.0,4.45,744,34,137.0,299,-0.780462647563,941.691790196,2011-10-01
2909,2011,10,60590423323009,190471.0,4.28,1662,101,420.0,399,0.0512932943876,1423.62431216,2011-10-01
2910,2011,10,60590423323010,16909.0,4.7,173,14,58.0,34,0.53408248593,127.981533333,2011-10-01
2912,2011,10,60590423323012,231207.0,4.07,1766,86,366.0,313,0.156430142861,1317.78283647,2011-10-01
2913,2011,10,60590423331036,2532577.0,4.22,7469,145,630.0,563,0.112440191246,8366.89505804,2011-10-01
2914,2011,10,60590423331038,1678526.0,4.41,5472,130,553.0,502,0.0967578818306,6042.21938118,2011-10-01
2915,2011,10,60590423331039,776823.0,4.28,1782,44,180.0,140,0.251314428281,2525.35848941,2011-10-01
2916,2011,10,60590423331041,1100558.0,4.21,2605,60,248.0,209,0.1710944942,3549.9288651,2011-10-01
2918,2011,10,60590423331067,1379205.0,4.21,3373,78,328.0,244,0.295845383091,4409.20399412,2011-10-01
2919,2011,10,60590423332003,459953.0,4.4,2254,87,366.0,344,0.061991676028,2108.01899608,2011-10-01
2920,2011,10,60590423332004,30297.0,4.22,154,10,40.0,38,0.0512932943876,169.059089412,2011-10-01
2921,2011,10,60590423332005,99057.0,4.4,844,69,251.0,210,0.178345408414,753.802494118,2011-10-01
2922,2011,10,60590423332006,12226.0,4.22,142,23,71.0,55,0.255346691809,155.719342745,2011-10-01
2923,2011,10,60590423332008,386177.0,4.4,2353,121,500.0,433,0.14387037042,2087.93292549,2011-10-01
2924,2011,10,60590423332009,1984298.0,4.4,6776,200,845.0,717,0.164260786758,7402.22511373,2011-10-01
2925,2011,10,60590423332011,347592.0,4.4,2066,95,408.0,382,0.0658465657976,1862.25025882,2011-10-01
2926,2011,10,60590423332012,68481.0,4.22,388,19,84.0,86,-0.0235304974102,382.365762353,2011-10-01
2927,2011,10,60590423341002,162632.0,10.84,4169,138,819.0,874,-0.0649962918025,3103.2284298,2011-10-01
2928,2011,10,60590423341003,1200.0,4.8,74,12,39.0,41,-0.0500104205747,94.2811764706,2011-10-01
2930,2011,10,60590423341005,3200.0,4.96,178,32,98.0,100,-0.0202027073175,231.169568627,2011-10-01
2932,2011,10,60590423341007,4550.0,4.8,235,43,132.0,164,-0.217064505238,376.324705882,2011-10-01
2933,2011,10,60590423341011,6300.0,4.8,344,63,209.0,149,0.338387946019,348.836470588,2011-10-01
2936,2011,10,60590423343000,102741.0,5.11,923,62,251.0,236,0.0616211341062,870.592575294,2011-10-01
2937,2011,10,60590423343001,77854.0,5.06,686,43,176.0,181,-0.0280130362277,661.892199216,2011-10-01
2938,2011,10,60590423343002,104877.0,5.1,1176,99,368.0,329,0.112025187404,1082.31709412,2011-10-01
2939,2011,10,60590423343003,37318.0,5.06,340,19,83.0,75,0.10135249426,291.327229804,2011-10-01
2940,2011,10,60590423343004,28206.0,5.06,360,30,99.0,121,-0.200670695462,362.060004706,2011-10-01
2941,2011,10,60590423343005,35448.0,5.06,306,30,101.0,109,-0.0762273653879,360.019096471,2011-10-01
2942,2011,10,60590423343009,120220.0,5.11,1106,68,279.0,265,0.0514819558351,994.108290196,2011-10-01
2943,2011,10,60590423343010,43223.0,4.89,374,22,89.0,66,0.298981627706,286.495215294,2011-10-01
2944,2011,10,60590423343011,26850.0,4.91,251,19,64.0,59,0.081345639454,218.036058824,2011-10-01
2945,2011,10,60590423344000,313459.0,4.96,2874,261,1058.0,809,0.26833669536,2821.0632502,2011-10-01
2946,2011,10,60590423344001,136241.0,4.91,1003,53,226.0,210,0.0734274685548,909.197500784,2011-10-01
2948,2011,10,60590423351007,8981.0,10.46,458,11,84.0,98,-0.154150679827,278.803977255,2011-10-01
2950,2011,10,60590423351011,9966.0,10.46,387,13,101.0,67,0.41042789745,217.290357647,2011-10-01
2951,2011,10,60590423351012,,5.93,98,25,75.0,178,-0.864295436756,,2011-10-01
2952,2011,10,60590423351013,,4.8,81,18,54.0,83,-0.429856561232,,2011-10-01
2953,2011,10,60590423352003,312156.0,6.26,2984,205,857.0,2265,-0.971892119319,6299.05456941,2011-10-01
2954,2011,10,60590423352004,188909.0,5.03,1800,96,408.0,347,0.161942394457,1398.91602314,2011-10-01
2955,2011,10,60590423352005,41090.0,4.96,375,22,91.0,86,0.0565122102633,325.576815686,2011-10-01
2956,2011,10,60590423352006,75845.0,5.03,745,49,208.0,188,0.101096116871,669.03944902,2011-10-01
2957,2011,10,60590423352007,8302.0,4.92,155,24,96.0,85,0.121696934978,214.73056,2011-10-01
2958,2011,10,60590423352008,19259.0,5.95,257,16,70.0,75,-0.068992871487,241.835209804,2011-10-01
2959,2011,10,60590423352014,132865.0,5.11,1239,77,322.0,281,0.136196876211,1072.47970784,2011-10-01
2960,2011,10,60590423352016,74606.0,5.03,648,48,193.0,188,0.0262482260749,664.88466902,2011-10-01
2961,2011,10,60590423352019,152547.0,5.11,1490,100,415.0,400,0.0368139731227,1402.02972118,2011-10-01
2962,2011,10,60590423352020,152426.0,5.11,1423,92,378.0,369,0.0240975515791,1333.23516157,2011-10-01
2963,2011,10,60590423361001,212973.0,4.89,1628,88,363.0,356,0.0194721034128,1479.58609765,2011-10-01
2964,2011,10,60590423361002,64728.0,4.89,467,25,103.0,104,-0.00966191091174,440.425044706,2011-10-01
2965,2011,10,60590423361003,197876.0,4.89,1715,114,480.0,435,0.0984400728133,1604.63458353,2011-10-01
2966,2011,10,60590423361004,73213.0,4.67,641,29,120.0,106,0.12405264867,461.760002745,2011-10-01
2967,2011,10,60590423361005,39875.0,4.89,297,23,94.0,99,-0.0518250678646,348.374852941,2011-10-01
2968,2011,10,60590423361006,24136.0,4.89,236,16,67.0,59,0.127155175485,208.830418824,2011-10-01
2969,2011,10,60590423361007,196773.0,4.89,1420,75,306.0,242,0.234647375796,1175.30350941,2011-10-01
2970,2011,10,60590423361010,464050.0,10.59,4809,148,1061.0,721,0.386328001329,4866.63417647,2011-10-01
2971,2011,10,60590423361011,99861.0,4.64,754,41,171.0,180,-0.0512932943876,705.962183529,2011-10-01
2972,2011,10,60590423361015,26369.0,4.64,172,14,57.0,48,0.171850256927,187.450459608,2011-10-01
2973,2011,10,60590423361017,111943.0,5.09,804,59,232.0,245,-0.0545208388784,920.301089804,2011-10-01
2974,2011,10,60590423361019,208626.0,4.64,1409,54,243.0,186,0.267314769627,1055.64387765,2011-10-01
2975,2011,10,60590423361020,71733.0,4.64,540,35,143.0,148,-0.0343676435042,548.364668235,2011-10-01
2977,2011,10,60590423362000,91650.0,5.17,698,39,157.0,112,0.337746934053,562.945823529,2011-10-01
2978,2011,10,60590423362001,88704.0,5.17,803,38,160.0,161,-0.00623054975064,660.880178824,2011-10-01
2979,2011,10,60590423362002,171544.0,5.17,1588,93,379.0,341,0.105653727799,1343.46086902,2011-10-01
2980,2011,10,60590423362003,251274.0,5.17,2089,113,461.0,405,0.12951097589,1759.44007294,2011-10-01
2981,2011,10,60590423362004,64488.0,5.17,832,49,210.0,210,0.0,685.503934118,2011-10-01
2982,2011,10,60590423362005,28212.0,5.17,299,22,88.0,89,-0.0112995552539,293.560889412,2011-10-01
2983,2011,10,60590423362006,21417.0,5.17,254,20,82.0,105,-0.247241102893,305.434907059,2011-10-01
2984,2011,10,60590423371000,227557.0,4.45,1522,109,450.0,442,0.0179377006867,1650.08576667,2011-10-01
2985,2011,10,60590423371001,37149.0,4.01,253,20,80.0,78,0.0253178079843,271.370483529,2011-10-01
2986,2011,10,60590423371002,149060.0,4.66,969,89,315.0,282,0.110665567888,1085.13855686,2011-10-01
2987,2011,10,60590423371003,23667.0,4.91,184,12,48.0,46,0.0425596144188,178.940568235,2011-10-01
2988,2011,10,60590423371004,3900.0,4.33,61,13,40.0,26,0.430782916092,68.6109411765,2011-10-01
2990,2011,10,60590423371006,19302.0,4.22,176,10,42.0,35,0.182321556794,131.508842353,2011-10-01
2993,2011,10,60590423371011,36997.0,4.01,277,21,84.0,74,0.126751705639,262.140607451,2011-10-01
2994,2011,10,60590423372001,1152330.0,4.64,4808,143,536.0,453,0.168242035588,4563.80550588,2011-10-01
2995,2011,10,60590423372004,23367.0,4.2,212,16,64.0,72,-0.117783035656,224.251129412,2011-10-01
2996,2011,10,60590423372010,393485.0,4.86,1972,95,395.0,341,0.147003287618,2027.09728235,2011-10-01
2997,2011,10,60590423372011,797805.0,4.6,4611,120,509.0,391,0.263740456565,3309.102,2011-10-01
2998,2011,10,60590423372012,55470.0,4.02,393,23,97.0,118,-0.195973645962,408.953717647,2011-10-01
2999,2011,10,60590423372013,39375.0,4.01,282,18,79.0,70,0.120952610418,259.674264706,2011-10-01
3000,2011,10,60590423372018,174548.0,4.41,804,17,81.0,57,0.351397886838,638.906414118,2011-10-01
3001,2011,10,60590423373000,319505.0,4.34,1695,170,580.0,551,0.0512932943876,2139.87564314,2011-10-01
3002,2011,10,60590423373001,39272.0,3.96,190,10,42.0,32,0.271933715484,174.266315294,2011-10-01
3003,2011,10,60590423373002,322384.0,4.14,1655,83,351.0,310,0.124213925987,1573.60336941,2011-10-01
3004,2011,10,60590423373003,3300.0,4.34,42,11,33.0,16,0.723918839227,44.8421176471,2011-10-01
3006,2011,10,60590423373005,6600.0,4.34,71,22,66.0,42,0.451985123743,111.743058824,2011-10-01
3007,2011,10,60590423373006,93842.0,4.01,493,25,106.0,93,0.130839600959,456.01800549,2011-10-01
3008,2011,10,60590423382000,1000.0,4.14,114,33,100.0,216,-0.770108221696,479.230588235,2011-10-01
3009,2011,10,60590423382001,430.0,4.14,79,22,66.0,51,0.257829109302,113.6868,2011-10-01
3010,2011,10,60590423391000,168913.0,4.15,1469,124,463.0,610,-0.275731903081,1812.91420196,2011-10-01
3013,2011,10,60590423391006,450.0,4.15,140,26,78.0,152,-0.667171694157,336.539117647,2011-10-01
3016,2011,10,60590423393000,101383.0,4.15,749,47,192.0,187,0.0263867551732,692.992966667,2011-10-01
3019,2011,10,60590626253000,48254.0,4.63,262,27,108.0,99,0.0870113769896,367.326366275,2011-10-01
3020,2011,10,60590626253001,57718.0,4.61,464,45,183.0,127,0.365299066383,457.533712157,2011-10-01
3022,2011,10,60590626253007,38360.0,4.41,519,59,198.0,201,-0.0150378773645,556.160752941,2011-10-01
3023,2011,10,60590626253010,6600.0,4.41,153,22,73.0,109,-0.400888441081,259.845176471,2011-10-01
3024,2011,10,60590626253013,3800.0,4.41,82,12,37.0,40,-0.0779615414697,99.4072941176,2011-10-01
3025,2011,10,60590626253014,5801.0,4.41,96,17,56.0,41,0.311779624031,107.496116471,2011-10-01
3026,2011,10,60590626253016,4500.0,4.41,74,15,45.0,41,0.093090423066,103.671176471,2011-10-01
3027,2011,10,60590626253017,5100.0,4.41,107,17,55.0,71,-0.255346691809,171.611647059,2011-10-01
3028,2011,10,60590626253019,3600.0,4.41,75,12,37.0,71,-0.651761964397,167.201647059,2011-10-01
3029,2011,10,60590626253020,9237.0,4.41,190,30,95.0,79,0.184429039134,201.421485882,2011-10-01
3030,2011,10,60590626253022,4800.0,4.26,95,16,50.0,66,-0.277631736598,159.220235294,2011-10-01
3033,2011,10,60590626331001,716965.0,4.96,7076,373,1563.0,1979,-0.235984615181,6736.20544314,2011-10-01
3034,2011,10,60590626331002,272271.0,4.85,2982,191,811.0,840,-0.0351338377219,2733.28407647,2011-10-01
3035,2011,10,60590626331003,25507.0,4.73,317,21,90.0,52,0.548565951749,195.137955686,2011-10-01
3037,2011,10,60590626331007,3600.0,4.73,98,12,41.0,53,-0.256719846848,128.263764706,2011-10-01
3038,2011,10,60590626331008,38318.0,4.86,413,20,88.0,107,-0.195492019984,360.179731765,2011-10-01
3039,2011,10,60590626331027,12896.0,4.57,154,11,44.0,44,0.0,136.348636863,2011-10-01
3040,2011,10,60590626332005,178660.0,5.05,2132,156,605.0,678,-0.11391882991,2097.07690196,2011-10-01
3041,2011,10,60590626332007,14846.0,5.05,383,53,209.0,81,0.947885097292,228.658003922,2011-10-01
3042,2011,10,60590626332008,3300.0,4.98,95,16,48.0,62,-0.255933374137,147.720705882,2011-10-01
3043,2011,10,60590626332009,14065.0,5.05,340,44,173.0,207,-0.179427198768,503.969813725,2011-10-01
3044,2011,10,60590626332010,205956.0,5.05,2761,190,803.0,775,0.0354916845934,2402.94402353,2011-10-01
3045,2011,10,60590626332012,76979.0,4.79,937,51,224.0,241,-0.0731508816356,777.437253725,2011-10-01
3046,2011,10,60590626332013,32773.0,4.79,301,16,66.0,72,-0.0870113769896,263.478642745,2011-10-01
3047,2011,10,60590626332014,84943.0,4.79,976,52,225.0,222,0.0134230203321,760.957195686,2011-10-01
3048,2011,10,60590626332015,73193.0,4.96,986,64,266.0,278,-0.0441248049089,855.260147451,2011-10-01
3049,2011,10,60590626332016,39861.0,4.79,484,31,128.0,230,-0.586049045004,634.642401176,2011-10-01
3051,2011,10,60590626332019,4766.0,5.05,107,13,52.0,71,-0.31143615846,172.663180392,2011-10-01
3052,2011,10,60590626332020,6867.0,5.05,113,16,64.0,51,0.227057450635,135.6189,2011-10-01
3053,2011,10,60590626341000,125634.0,4.22,1150,95,399.0,377,0.0567162294419,1185.06796706,2011-10-01
3054,2011,10,60590626341001,37777.0,4.81,339,37,153.0,158,-0.0321571116345,469.667658431,2011-10-01
3055,2011,10,60590626341002,11498.0,4.12,200,21,87.0,83,0.047067510858,214.669408627,2011-10-01
3056,2011,10,60590626341003,43329.0,4.67,443,36,147.0,140,0.0487901641694,443.721149412,2011-10-01
3057,2011,10,60590626341004,21990.0,4.89,338,32,130.0,127,0.023347363997,351.834458824,2011-10-01
3058,2011,10,60590626342002,425737.0,4.96,3624,236,984.0,942,0.0436206224759,3485.71152314,2011-10-01
3059,2011,10,60590626342003,186994.0,4.72,1543,96,391.0,363,0.0743047257205,1389.14308078,2011-10-01
3060,2011,10,60590626342004,107913.0,4.35,920,62,253.0,236,0.0695576837019,833.535935294,2011-10-01
3061,2011,10,60590626342005,143365.0,4.31,970,58,256.0,295,-0.14179791186,1062.67072745,2011-10-01
3062,2011,10,60590626342007,117223.0,5.05,971,59,238.0,238,0.0,919.650766667,2011-10-01
3063,2011,10,60590626342010,41454.0,4.16,318,23,94.0,76,0.212561441984,282.612818824,2011-10-01
3064,2011,10,60590626343005,66250.0,4.41,509,37,156.0,136,0.137201121513,494.775,2011-10-01
3065,2011,10,60590626343008,12277.0,4.23,222,34,103.0,112,-0.0837698830655,281.679963529,2011-10-01
3066,2011,10,60590626343009,7200.0,4.23,178,24,76.0,49,0.438913042176,128.392235294,2011-10-01
3067,2011,10,60590626343010,6000.0,4.23,142,20,64.0,71,-0.103796793682,173.537647059,2011-10-01
3068,2011,10,60590626343011,5700.0,4.23,174,19,61.0,51,0.179048231449,128.574,2011-10-01
3069,2011,10,60590626343012,167905.0,4.41,1737,163,634.0,583,0.0838617680867,1779.67011176,2011-10-01
3070,2011,10,60590626343013,5100.0,4.38,69,17,51.0,40,0.24294617861,103.127294118,2011-10-01
3073,2011,10,60590626344001,36389.0,4.38,515,100,305.0,344,-0.120329880766,865.079409412,2011-10-01
3074,2011,10,60590626344002,6600.0,4.38,125,22,67.0,66,0.0150378773645,164.860235294,2011-10-01
3075,2011,10,60590626344014,7800.0,4.23,109,26,79.0,109,-0.321900029762,262.437176471,2011-10-01
3076,2011,10,60590626344015,7500.0,4.23,99,25,76.0,68,0.11122563511,171.15,2011-10-01
3078,2011,10,60590626344017,3000.0,4.23,40,10,30.0,28,0.068992871487,70.2247058824,2011-10-01
3079,2011,10,60590626344018,3300.0,4.23,44,11,33.0,25,0.277631736598,64.4530588235,2011-10-01
3080,2011,10,60590626344019,6600.0,4.23,131,22,69.0,86,-0.220240791656,208.317882353,2011-10-01
3081,2011,10,60590626344020,10653.0,4.23,233,31,101.0,95,0.0612436252407,239.600283529,2011-10-01
3082,2011,10,60590626344021,7400.0,4.23,150,22,76.0,74,0.0266682470822,184.103294118,2011-10-01
3085,2011,10,60590626352001,18812.0,4.88,209,25,80.0,73,0.0915671935255,222.231118431,2011-10-01
3086,2011,10,60590626352002,8803.0,4.26,135,18,59.0,55,0.0702042586732,146.324049412,2011-10-01
3087,2011,10,60590626352003,334907.0,4.79,3142,238,973.0,900,0.0779893188617,3054.76380431,2011-10-01
3088,2011,10,60590626352004,210719.0,4.2,1816,111,463.0,430,0.0739418453986,1538.54261176,2011-10-01
3089,2011,10,60590626352005,191156.0,4.35,1404,66,280.0,244,0.137621377876,1092.58769412,2011-10-01
3091,2011,10,60590626352007,23649.0,4.37,229,46,142.0,89,0.467190687869,265.220949412,2011-10-01
3092,2011,10,60590626353000,178167.0,4.57,1833,136,561.0,837,-0.400103164967,2389.13898941,2011-10-01
3093,2011,10,60590626361003,39286.0,4.23,474,43,178.0,177,0.00563381771826,501.227696471,2011-10-01
3094,2011,10,60590626361005,17139.0,4.23,254,25,106.0,80,0.281412459438,224.802568235,2011-10-01
3095,2011,10,60590626361006,8711.0,4.22,131,12,50.0,48,0.0408219945203,130.389299608,2011-10-01
3096,2011,10,60590626361007,18185.0,4.79,260,27,116.0,114,0.0173917427119,309.541354902,2011-10-01
3097,2011,10,60590626361008,19590.0,5.17,292,23,96.0,101,-0.0507723253734,290.314317647,2011-10-01
3101,2011,10,60590626363000,10300.0,4.38,214,34,106.0,102,0.0384662808278,255.076,2011-10-01
3102,2011,10,60590626363001,12000.0,4.91,224,40,130.0,147,-0.122898136323,363.544705882,2011-10-01
3103,2011,10,60590626363002,25000.0,4.38,512,81,252.0,399,-0.459532329378,953.147058824,2011-10-01
3104,2011,10,60590626363003,7200.0,4.38,134,24,74.0,76,-0.0266682470822,188.671058824,2011-10-01
3105,2011,10,60590626363004,9200.0,4.37,177,32,103.0,124,-0.185552577375,300.332078431,2011-10-01
3106,2011,10,60590626363005,6600.0,4.37,147,22,68.0,26,0.961411167155,76.5809411765,2011-10-01
3107,2011,10,60590626363006,3600.0,4.38,77,12,40.0,49,-0.202940843997,118.600235294,2011-10-01
3108,2011,10,60590626363008,3000.0,4.37,55,10,30.0,35,-0.154150679827,85.9458823529,2011-10-01
3109,2011,10,60590626363009,5100.0,4.37,109,17,55.0,40,0.318453731119,103.093294118,2011-10-01
3110,2011,10,60590626363010,3300.0,4.37,97,11,36.0,33,0.0870113769896,82.4081176471,2011-10-01
3113,2011,10,60590626371006,300.0,4.1,81,30,90.0,93,-0.032789822823,205.967058824,2011-10-01
3115,2011,10,60590626371009,3000.0,4.1,45,10,30.0,41,-0.312374685042,98.6411764706,2011-10-01
3117,2011,10,60590626372002,16566.0,5.77,366,48,152.0,363,-0.870522313419,864.459174118,2011-10-01
3119,2011,10,60590626372004,17352.0,4.88,399,57,183.0,198,-0.0787808778531,493.216545882,2011-10-01
3122,2011,10,60590626372008,,5.16,227,42,126.0,204,-0.481838086893,,2011-10-01
3123,2011,10,60590626372011,,4.88,177,35,105.0,193,-0.608729838747,,2011-10-01
3129,2011,10,60590626381010,13600.0,4.79,240,46,139.0,194,-0.333384225933,471.370509804,2011-10-01
3131,2011,10,60590626382000,73387.0,5.04,1438,163,659.0,673,-0.0210217951422,1731.13914353,2011-10-01
3132,2011,10,60590626382001,3300.0,5.04,98,11,45.0,44,0.0224728558521,108.146823529,2011-10-01
3134,2011,10,60590626382003,6494.0,4.85,163,19,76.0,70,0.082238098237,175.409031373,2011-10-01
3135,2011,10,60590626382004,3300.0,4.98,107,11,44.0,34,0.257829109302,85.956,2011-10-01
3136,2011,10,60590626382005,32599.0,4.98,347,24,99.0,83,0.176279242338,291.316915294,2011-10-01
3137,2011,10,60590626382006,16939.0,4.98,194,17,69.0,57,0.191055236763,181.972774118,2011-10-01
3138,2011,10,60590626382007,12929.0,4.98,215,12,49.0,54,-0.0971637484536,162.041927059,2011-10-01
3139,2011,10,60590626382008,35638.0,4.98,578,58,229.0,220,0.0400944572019,603.612277647,2011-10-01
3140,2011,10,60590626382009,33442.0,4.98,534,43,175.0,175,0.0,497.056851765,2011-10-01
3142,2011,10,60590626382013,36745.0,4.96,755,103,378.0,323,0.157241872397,834.003466667,2011-10-01
3143,2011,10,60590626382014,850.0,4.98,65,12,36.0,21,0.538996500733,49.1455294118,2011-10-01
3144,2011,10,60590626382015,584.0,4.91,39,10,30.0,15,0.69314718056,34.9998619608,2011-10-01
3145,2011,10,60590626382016,10500.0,4.96,161,21,86.0,173,-0.698944298244,416.337647059,2011-10-01
3150,2011,10,60590626383016,82260.0,5.01,1110,138,482.0,935,-0.662602415238,2337.2484,2011-10-01
3152,2011,10,60590626383028,107045.0,5.23,1383,166,675.0,723,-0.0686965312862,1968.08317451,2011-10-01
3154,2011,10,60590626383031,23012.0,4.04,204,26,106.0,197,-0.619764634626,496.537810196,2011-10-01
3155,2011,10,60590626383032,16886.0,4.1,152,16,66.0,74,-0.114410351178,209.390360784,2011-10-01
3156,2011,10,60590626383033,5700.0,4.04,172,27,109.0,63,0.548213155838,154.322588235,2011-10-01
3157,2011,10,60590626391000,117832.0,4.81,1789,149,607.0,717,-0.16654704954,1959.46559373,2011-10-01
3158,2011,10,60590626391001,24828.0,4.61,694,81,333.0,300,0.104360015324,738.069425882,2011-10-01
3159,2011,10,60590626391002,12229.0,4.69,268,19,79.0,72,0.092781733451,197.059536078,2011-10-01
3160,2011,10,60590626391003,8643.0,4.69,142,11,46.0,72,-0.448024722527,185.847309412,2011-10-01
3161,2011,10,60590626391004,11080.0,4.69,188,11,45.0,43,0.0454623740768,129.496407843,2011-10-01
3162,2011,10,60590626391005,10141.0,4.61,179,14,57.0,49,0.151230969724,139.254908627,2011-10-01
3163,2011,10,60590626392001,173198.0,4.92,2357,237,907.0,948,-0.0442120521399,2659.26591059,2011-10-01
3164,2011,10,60590626392002,13127.0,4.98,238,20,82.0,74,0.10265415406,206.816934118,2011-10-01
3165,2011,10,60590626392003,13961.0,4.58,159,15,60.0,66,-0.0953101798043,188.215821961,2011-10-01
3166,2011,10,60590626392004,14848.0,4.58,210,19,79.0,94,-0.173846929803,252.68883451,2011-10-01
3167,2011,10,60590626392005,24498.0,4.58,398,34,141.0,115,0.203827762015,328.477030588,2011-10-01
3168,2011,10,60590626392006,9567.0,4.61,117,10,42.0,48,-0.133531392625,135.284932941,2011-10-01
3171,2011,10,60590626392010,15680.0,4.61,299,28,114.0,118,-0.0344861760712,308.483984314,2011-10-01
3173,2011,10,60590626392014,7167.0,4.58,146,23,70.0,85,-0.194156014441,209.38324,2011-10-01
3174,2011,10,60590626393002,118070.0,4.78,2115,246,937.0,954,-0.0179803892099,2480.66149804,2011-10-01
3176,2011,10,60590626393004,24138.0,4.74,361,23,96.0,65,0.389960921572,219.658432941,2011-10-01
3177,2011,10,60590626393005,6000.0,4.74,85,20,60.0,106,-0.56909453189,252.783529412,2011-10-01
3181,2011,10,60590626393010,17022.0,4.74,236,17,69.0,75,-0.0833816089391,219.230696471,2011-10-01
3182,2011,10,60590626393011,27658.0,4.74,541,36,153.0,159,-0.0384662808278,438.134574118,2011-10-01
3184,2011,10,60590626393013,88601.0,4.74,1361,86,359.0,365,-0.0165749650942,1085.12621882,2011-10-01
3185,2011,10,60590626393014,9654.0,4.74,149,12,49.0,56,-0.133531392625,154.036051765,2011-10-01
3186,2011,10,60590626394000,73785.0,6.37,1618,229,851.0,1436,-0.523204621035,3480.98735882,2011-10-01
3188,2011,10,60590626394008,5700.0,4.74,158,19,76.0,58,0.27029032974,145.953176471,2011-10-01
3190,2011,10,60590626401000,21437.0,4.86,330,28,116.0,122,-0.0504308536269,338.573527059,2011-10-01
3192,2011,10,60590626401002,12658.0,4.86,219,22,89.0,83,0.0697957619355,224.100155294,2011-10-01
3193,2011,10,60590626401003,13511.0,4.86,133,13,52.0,82,-0.455475528683,224.657992941,2011-10-01
3194,2011,10,60590626401004,7542.0,4.86,136,11,47.0,30,0.448950220048,90.6125505882,2011-10-01
3195,2011,10,60590626401006,36300.0,4.78,836,121,397.0,578,-0.375637587985,1390.676,2011-10-01
3196,2011,10,60590626401007,19020.0,4.78,491,57,184.0,90,0.715126087279,259.139811765,2011-10-01
3200,2011,10,60590626402000,48900.0,4.86,915,164,508.0,1188,-0.849545052344,2779.02423529,2011-10-01
3201,2011,10,60590626402001,5700.0,4.86,84,19,57.0,51,0.11122563511,130.968,2011-10-01
3206,2011,10,60590626402009,11400.0,4.7,232,38,119.0,153,-0.251314428281,373.22,2011-10-01
3208,2011,10,60590626411030,155434.0,4.41,1129,90,356.0,209,0.532596478887,918.005371765,2011-10-01
3210,2011,10,60590626411032,14464.0,4.37,164,19,81.0,37,0.783531242028,123.756100392,2011-10-01
3213,2011,10,60590626411036,13810.0,4.37,163,18,74.0,45,0.497402603434,139.497839216,2011-10-01
3215,2011,10,60590626412000,14800.0,4.41,349,64,196.0,332,-0.527020309686,775.864941176,2011-10-01
3216,2011,10,60590626412001,7600.0,4.26,138,27,82.0,94,-0.136575535006,228.936941176,2011-10-01
3219,2011,10,60590626412004,5000.0,4.26,92,16,50.0,70,-0.336472236621,168.611764706,2011-10-01
3220,2011,10,60590626412005,3700.0,4.26,82,15,45.0,22,0.715620036412,59.0374117647,2011-10-01
3221,2011,10,60590626412006,36123.0,5.17,723,126,390.0,372,0.0472528848505,945.092175294,2011-10-01
3222,2011,10,60590626412008,4400.0,4.41,103,19,57.0,69,-0.191055236763,165.141882353,2011-10-01
3223,2011,10,60590626473005,129633.0,5.16,1082,77,314.0,275,0.132621888242,1052.55516706,2011-10-01
3224,2011,10,60590626473008,122928.0,4.41,945,84,344.0,289,0.174214969261,998.90832,2011-10-01
3225,2011,10,60590626473009,21502.0,4.41,194,18,73.0,68,0.0709517359723,213.21588,2011-10-01
3229,2011,10,60590992021016,,4.88,73,17,51.0,24,0.753771802376,,2011-10-01
3232,2011,10,60590994114001,1156659.0,14.72,8295,235,1298.0,484,0.986494990547,12418.3273788,2011-10-01
3236,2011,11,60590320021002,115541.0,3.61,568,33,150.0,102,0.385662480812,503.068673333,2011-11-01
3237,2011,11,60590320021003,739537.0,3.61,2248,125,525.0,389,0.299818918973,2637.90728196,2011-11-01
3238,2011,11,60590320021004,56148.0,3.6,238,14,59.0,59,0.0,264.902258824,2011-11-01
3239,2011,11,60590320021005,273569.0,3.61,862,47,192.0,143,0.294650741768,973.830569804,2011-11-01
3240,2011,11,60590320021006,69108.0,3.61,318,18,79.0,80,-0.0125787822069,342.790508235,2011-11-01
3241,2011,11,60590320022001,461259.0,3.64,1702,111,461.0,382,0.18797743439,1961.96889882,2011-11-01
3242,2011,11,60590320022002,64787.0,3.55,309,22,102.0,89,0.136336443552,349.652762745,2011-11-01
3243,2011,11,60590320022003,43666.0,3.58,167,14,59.0,40,0.388657989792,192.451480784,2011-11-01
3244,2011,11,60590320022004,103695.0,3.55,358,28,116.0,112,0.0350913198113,492.470323529,2011-11-01
3245,2011,11,60590320022005,316901.0,3.61,1101,74,303.0,249,0.196279909045,1311.93977922,2011-11-01
3246,2011,11,60590320022006,97930.0,3.52,203,21,86.0,77,0.1105418744,399.662007843,2011-11-01
3247,2011,11,60590320022008,58291.0,3.55,253,18,75.0,62,0.190353728491,274.720072549,2011-11-01
3248,2011,11,60590320022009,354612.0,3.64,1260,80,331.0,256,0.256940930898,1425.23100235,2011-11-01
3249,2011,11,60590320022010,244010.0,3.61,753,49,198.0,182,0.0842603436177,988.721321569,2011-11-01
3250,2011,11,60590320022011,69184.0,3.52,188,16,64.0,52,0.207639364778,277.05766902,2011-11-01
3251,2011,11,60590320022012,130823.0,3.52,494,33,138.0,162,-0.160342650075,664.35091451,2011-11-01
